links,title,text,category,company,date
https://www.cnbctv18.com/earnings/adani-transmission-q1-profit-up-67-at-rs-355-crore-6574451.htm,Adani Transmission Q1 profit up 67% at Rs 355 crore,"Adani Transmission on Friday posted 66.52 per cent jump in consolidated net profit at Rs 355.40 crore for June quarter 2020-21.  In the year-ago period, the company clocked a profit of Rs 213.42 crore, a BSE filing said.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          Total income in June quarter was Rs 2,542.84 crore as compared to Rs 2,889.74 crore in the same period last year.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          The company sold 1,728 million units(MU) of electricity in the quarter under review as against 2,422 MU in the year-ago period.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          The electricity distribution losses stood at 13.47 per cent in the quarter compared to 7.78 per cent in the same period last year.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          About the COVID-19 impact, the company said that the power sector is an essential service with must run status.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          The company's (transmission) lines are operating at 99.9 per cent availabilities and there is no adverse impact on billing.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          It further stated that due to lockdown, even though power demand was down due to lower consumption by industrial and commercial consumers, it was slightly offset by the retail demand.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          There is no significant impact on EBIDTA margin as distribution business is a regulated asset.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          About liquidity position, it said the company maintains enough liquid investments and working capital lines to meet its obligations in FY21.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          The COVID-19 had no impact on transmission business, however distribution business got affected due to lower power demand from C&I (commercial and industrial) customers which had an impact on overall consolidated performance.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          It also said the company is entitled to delay payment surcharge for delayed payment by customers.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          ""Adani Transmission is well positioned to deliver exponential growth and we are working towards fulfilling our nation's electricity needs and strengthening our position as a world class utility. Our increasingly sustainable practices will help ensure ESG (Environmental, Social, and Governance) driven goals, one that will benefit not only key stakeholders but entire nation,"" said Gautam Adani, Chairman, Adani Group.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          The ESG refers to the three central factors in measuring the sustainability and societal impact of an investment in a company or business. These criteria help determine the future financial performance of companies (return and risk) in a better way.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          ""Adani Transmission is constantly benchmarking to be best in class and is pursuing focused approached to be world-class integrated utility through development agenda coupled with de-risking of strategic and operational aspects, capital conservation, ensuring high credit quality and forging strategic partnerships for business excellence and high governance standards,"" Anil Sardana, MD & CEO, Adani Transmission, said.The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          
             Special Offer: Subscribe to Moneycontrol PRO at ₹1 per day for the first year. Coupon code: PRO365. Offer available on desktop & android only. *T&C Apply
            The company said the economic activity in Mumbai is picking up post relaxation in lockdown and it noticed improvement in power demand in July 2020 and accordingly the collection scenario has improved substantially.

          ",earnings News,CNBCTV18,2020-08-07
https://www.cnbctv18.com/earnings/adani-ports-q1-net-profit-falls-26-to-rs-758-crore-6607371.htm,Adani Ports Q1 net profit falls 26% to Rs 758 crore,"Adani Ports and Special Economic Zone Limited (APSEZ) on Tuesday reported 26.33 per cent decline in its consolidated profit to Rs 757.83 crore for the first quarter ended June 30.The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          The country's largest integrated logistics player had clocked a consolidated net profit of Rs 1,028.69 crore in the corresponding period a year earlier, the company said in a BSE filing.The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          Its total income declined to Rs 2,749.46 crore for the first quarter as against Rs 3,216.92 crore in the year-ago period.The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          The company's total expenses during the quarter under review rose to Rs 1,805.24 crore, compared to Rs 1,796.34 crore in the year-ago period.The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          ""In the first quarter of FY21, we were able to perform operationally at par with pre-COVID levels. We kept supply chain running and stood by our customers to prove as a bankable service provider at all times ensuring stronger customer relationships and stickiness in cargo.The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          ""During this period, we relooked at fundamentals of port operations and realigned costs, thus maintaining Port EBIDTA (earnings before interest, taxes, depreciation, and amortisation) margin of 70 per cent,"" Karan Adani, Chief Executive Officer and Whole Time Director of APSEZ, said in a statement.The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          Adani said with the worst behind, APSEZ has emerged operationally stronger and resilient to externalities.The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          ""Our focus continues on further improving efficiencies, reducing costs and closing out value accretive acquisitions namely Krishnapatnam Port and Dighi Port. We are happy to inform that we have signed up with Science Based Targets initiative (SBTi) and Task Force on climate related financial disclosure (TCFD) for reducing carbon emission with a commitment to become carbon neutral by 2025,"" he said.The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          The company has diversified its board by inducting PS Jayakumar as an independent director, he noted.The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          
             Special Offer: Subscribe to Moneycontrol PRO at ₹1 per day for the first year. Coupon code: PRO365. Offer available on desktop & android only. *T&C Apply
            The resilience in the business is a testimony of the team's commitment to excel, Adani said.

          ",earnings News,CNBCTV18,2020-08-11
https://economictimes.indiatimes.com/industry/energy/oil-gas/total-and-adani-group-to-apply-for-petrol-pump-licence-in-india/articleshow/77393626.cms,Total and Adani group to apply for petrol pump licence in India,"NEW DELHI: A newly formed joint venture of French supermajor Total and an  Adani group  firm will soon apply to the government for permission to open petrol pumps in India,  Adani Gas  chief executive said.
 
 Total-Adani Fuels Marketing Ltd  will apply for licences to offer the full bouquet of auto fuels at retail outlets, Adani Gas CEO  Suresh Manglani  said in first-quarter earnings call.
 
 Last year, Total had bought 37.4 per cent stake in billionaire Gautam Adani-promoted Adani Gas to enter the world's fastest-growing fuel market.
 
 ""Definitely we will take full benefit of the expertise and strength of Total,"" he said.
 
 Total-Adani Fuels Marketing Ltd, which is a subsidiary of Adani Gas , will offer natural gas, petrol, diesel, and electric vehicle charging facilities.
 
 He said the joint venture will seek licence under the liberalised fuel retailing regime announced by the government.
 
 Last year, the government allowed any entity with a net worth of Rs 250 crore to set up petrol pumps in the country.
 
 This replaced the earlier regime of only companies that have invested Rs 2,000 crore in either hydrocarbon exploration and production, refining, pipelines or liquefied natural gas (LNG) terminals to be allowed to retail fuel in the country.
 
 Manglani said Total has got a second seat on Adani Gas board after the appointment of Jose Ignacio Sanz Saiz, who is vice-president for gas, renewables, and power in India and Country Chair of Total.
 
 ""Currently we are focusing on  CNG  development. But a separate company, Total-Adani Fuels Marketing Ltd will come into fuel retailing in the future. That plan is being developed. We will be offering multi-fuel to customers,"" he said.
 
 The Gautam Adani-led utility firm sells piped natural gas (PNG) to households and compressed natural gas (CNG) for vehicles and aims to diversify into retail sales of other fuels through this joint venture.
 
 Total, which in August 2018 exited a JV with Royal Dutch Shell in a 5 million tonne liquefied natural gas (LNG) import terminal at Hazira in Gujarat, had in October last year announced the acquisition of the stake in Adani Gas.
 
 This was followed by a 50:50 joint venture the two had agreed upon in October 2018 for two LNG import terminals of Adani on the east and west coast of India as well as for setting up of 1,500 petrol pumps in the country over 10 years.
 
 The French firm is the latest energy major seeking to expand its presence in India, which is the world's third-largest and the fastest-growing energy consumer. In August 2019, Reliance Industries said Saudi Arabian Oil Co is in talks to buy 20 per cent of its oil-to-chemical business at an enterprise value of USD 75 billion.
 
 State-owned oil marketing companies Indian Oil Corp (IOC), Bharat Petroleum Corp Ltd (BPCL) and Hindustan Petroleum Corp Ltd (HPCL) currently own most of the 69,924 petrol pumps in the country.
 
 Reliance Industries, Nayara Energy (formerly Essar Oil), and Royal Dutch Shell are the private players in the market but with limited presence. Reliance, which operates the world's largest oil refining complex, has 1,400 outlets.
 
 Nayara has 5,756 pumps, while Shell has just 194.
 
 Currently, IOC is the market leader with 29,368 petrol pumps in the country, followed by HPCL with 16,707 outlets, and BPCL with 16,492 fuel stations.
 
 ",,Economic_Times,2020-08-06
https://www.businessinsider.in/business/auto/news/maruti-suzuki-launches-new-s-cross-petrol/articleshow/77369705.cms,Maruti Suzuki launches new S-Cross Petrol,"Automobile major  Maruti Suzuki India  on Wednesday launched the all new S-Cross Petrol with a starting price of Rs 8.39 lakh.
 
 As per the company, the SUV has been engineered with a '1.5 Litre K series BS6' petrol engine.
 
     ""The new refined engine delivers a peak power of '77KW@6000 rpm' with a top-end torque of '138Nm@4400rpm' that de livers an energetic driving experience.""
 
 Advertisement ""The engine offers superior NVH characteristics powered by a pendulum mount engine, offering unmatched best in-class fuel efficiency (18.55km/l) and an improved cooling performance.""
 
     According to the company, the new S-Cross Petrol is available with 5-speed m annual and 4-speed automatic transmission.
 
 ""Automatic variants are equipped with hill hold assist feature, as standard. These help enhance the driving experience through optimal acceleration and performance,"" the statement said.
 
 Advertisement 
 SEE ALSO: Here’s the list of top electric car launches to watch for in 2020 
 Bajaj Auto's July sales drop by a third and the bigger dent came from exports 
 
 ",Auto News & Articles,Business_Insider,2020-08-05
https://www.cnbctv18.com/auto/maruti-suzukis-nexa-becomes-3rd-largest-retailer-of-passenger-cars-top-executive-6541291.htm,Maruti Suzuki's Nexa becomes 3rd largest retailer of passenger cars: Top executive,"Maruti Suzuki's premium retail brand Nexa has become the third largest retailer of passenger cars in the country and currently has a market share of 11 per cent, according to a senior executive.At present, there are 370 Nexa showrooms across 200 cities.
Nexa contributes more than 20 per cent of Maruti Suzuki's annual volumes, grossing over 30,000 units per month even in this downturn.At present, there are 370 Nexa showrooms across 200 cities.
""Today, Nexa is the third largest retail automobile channel with a market share of 10-11 per cent. At present, Nexa contributes close to 20 per cent of our overall sales. With Nexa, we are able to attract modern urban consumers,"" Maruti Suzuki Executive Director for Marketing and Sales Shashank Srivastava told PTI.At present, there are 370 Nexa showrooms across 200 cities.
Maruti Suzuki has a 51 per cent share in the domestic passenger car market. Since the launch with the sole brand S-Cross, Nexa now sells five premium models of Maruti. Nexa started operations in July 2015.At present, there are 370 Nexa showrooms across 200 cities.
In October 2016, it rolled in the Baleno, the premium mini SUV, which was followed by Ignis, a hatchback in January 2017. In April 2017, it launched the premium sedan Ciaz, and in August 2019 the XL6, a crossover MPV, was rolled out.At present, there are 370 Nexa showrooms across 200 cities.
""Nexa marks the first initiative by a car maker here to go beyond selling cars by creating a new format of retail experience. In these five years, Nexa, with its intelligent brand associations and unique customer experiences, has delighted over 1.1 million customers as it completed five years in July,"" Srivastava said.At present, there are 370 Nexa showrooms across 200 cities.
In just four years and two months, the brand grossed up 1 million customers in September 2019 and by July 2020, added 1 lakh more customers to take the total customer family to 1.1 million.At present, there are 370 Nexa showrooms across 200 cities.
Srivastava said the first step was to tap the fast evolving market wherein market research has established that driven by rising income levels, many were looking forward to a more customer-centric and a personalised experience in car-buying.At present, there are 370 Nexa showrooms across 200 cities.
""So, to offer a personalised experience, we have set up a content management system which has helped us personalise communication to each customer depending on the digital signals in their purchase journey,"" he said, adding that nearly half of Nexa customers are under 35 years of age.At present, there are 370 Nexa showrooms across 200 cities.
According to Srivastava, the way forward is to stay connected with the customer throughout the year.At present, there are 370 Nexa showrooms across 200 cities.
In August 2016, Nexa tied up with the Lakme Fashion Week, and in January 2019, Nexa Music was launched.At present, there are 370 Nexa showrooms across 200 cities.
Srivastava said for the brand Nexa, the first step was to tap the fast evolving market wherein market research has established that driven by rising income levels, many were looking forward to a more customer-centric and a personalised experience in car-buying.At present, there are 370 Nexa showrooms across 200 cities.
""Having established a digital connect throughout the year, currently we are focusing on a connected digital + CRM experience with initiatives such as social CRM,"" he said.At present, there are 370 Nexa showrooms across 200 cities.
Already, 21 of the 26-steps car-buying process is digitised and a ""pilot for a one-of-its-kind digital finance marketplace that assists a customer in her car-buying process by providing easy finance is underway now"", he noted.At present, there are 370 Nexa showrooms across 200 cities.
To drive the customer experience to the next level, it has introduced Nexa Music under which it creates new original English music; Nexa Lifestyle wherein it creates avant garde lifestyle; and Nexa Journeys under which offers unique travel experience to customers.At present, there are 370 Nexa showrooms across 200 cities.

             Special Offer: Subscribe to Moneycontrol PRO at ₹1 per day for the first year. Coupon code: PRO365. Offer available on desktop & android only. *T&C Apply
            At present, there are 370 Nexa showrooms across 200 cities.
",auto News,CNBCTV18,2020-08-04
https://auto.economictimes.indiatimes.com/news/passenger-vehicle/uv/maruti-suzuki-launches-2020-s-cross-petrol-at-rs-8-39-lakh/77365808,"Maruti Suzuki launches 2020 S-Cross petrol, Rs 8.39 lakh onwards","The SUV model will come with a 1.5-litre petrol engine along with an automatic transmission. New Delhi:  Maruti Suzuki  India Limited (MSIL) the largest carmaker of India on Wednesday launched the BS-VI petrol variant of the S-Cross, starting at Rs 8.39 lakh (ex-showroom) as it shuns diesel portfolio and has moved its entire SUV portfolio to petrol.  Powered by a BS-VI compliant 1.5-litre 4-cylinder petrol engine that can generate maximum power output of 105 PS and offer a peak torque of 138 Nm, the new engine is mated to a 5-speed manual transmission and a 4-speed AGS transmission.  “With the launch, we want to increase our market share in the B-segment,” said Shashank Srivastava, Executive Director, Maruti Suzuki. ""The SUV segment is growing and we believe that customers would like to take this newest Nexa offering."" Offered in four trims of Sigma, Delta, Zeta and Alpha, the SUV price ranges from Rs 8.39 lakh for Sigma MT to Rs 12.39 lakh for Alpha AT. Ex-showroom price (in Rs) for S-Cross petrol Variant (Petrol) MT AT Sigma 8,39,000 - Delta 9,60,000 10,83,500 Zeta 9,95,000 11,18,500 Alpha 11,15,500 12,39,000 While the latter three variants come with automatic transmission, Sigma the entry variant is only available in manual transmission.  The carmaker said, “The engine offers superior NVH characteristics powered by a pendulum mount engine, offering unmatched best in-class fuel efficiency (18.55km/l) and an improved cooling performance.” Kenichi Ayukawa, Managing Director & CEO, Maruti Suzuki India Limited said, “Built on NEXA’s values of ‘Create. Inspire.’, the new S-Cross Petrol offers a powerful drive experience with refined performance. This is complemented by a dominating and authoritative design language along with feature-rich interiors. Appealing to the customers who strive for adventure and performance, the launch of the powerful all new S-Cross with 1.5 litre petrol engine and automatic variant will offer customers a delightful experience.” Other features include cruise control, LED DRLs, rain sensing wipers, auto headlamps and reverse parking sensors and camera.  The advanced infotainment system with Smart Play studio is further revamped with superior features such as seamless smartphone connectivity, 7” capacitive touch screen and ultra-modern navigation system for an unmatched ride, the company informed.  The new crossover SUV was showcased at the Auto Expo 2020. First launched in India in 2015, S-Cross was an exclusively available diesel-powered crossover SUV. Maruti Suzuki claims that it has sold around 1.25 lakh units till date, which is far less than its arch-rival the Hyundai Creta. S-Cross was also Maruti Suzuki’s Nexa premium brand’s launch model and will continue to be offered under the same network. The BS-IV diesel model ranged between Rs 8.8 lakh-Rs 11.43 lakh (ex-showroom). It must be noted that this is the market leader’s first major digital launch since the country went under lockdown in March, due to the global coronavirus pandemic. Maruti Suzuki had launched the Vitara Brezza earlier this year which will also be supplied to its global ally Toyota Motor and will be re-christened as Urban Cruiser on the line of Glanza that has originated from the Baleno hatchback and is selling on Toyota Kirloskar outlets for the past one and a half year. Also Read:  ETAuto Originals: Has India run out of cars?",New Launches,ET_Auto,2020-08-05
https://economictimes.indiatimes.com/industry/auto/cars-uvs/maruti-suzuki-drives-in-s-cross-petrol-with-price-starting-at-rs-8-39-lakh/articleshow/77369791.cms,Maruti Suzuki drives in S-Cross petrol with price starting at Rs 8.39 lakh,"NEW DELHI: The country's largest carmaker 
 Maruti  Suzuki India ( MSI ) on Wednesday said it has launched 
 S -
 Cross  model 
 with  
 petrol  engine, priced between 
 Rs  
 8.39 -12.39 
 lakh  (ex-showroom Delhi).
 
 The model, which was earlier available 
 in  diesel engine only, now comes 
 with  1.5 litre 
 petrol  powertrain mated 
 with  both manual and automatic transmissions.
 
 The manual variants of the model are priced between 
 Rs  
 8.39 -11.15 
 lakh  while the 4-speed automatic trims are tagged between 
 Rs  10.83-12.39 
 lakh .
 
 ""It gives me immense pleasure to present the new 
 S -
 Cross  
 with  1.5 litre 
 petrol  engine 
 with  progressive smart hybrid technology,"" MSI MD and CEO  Kenichi Ayukawa  told reporters 
 in  a virtual press conference.
 
 The company's research indicates increased customer preference for automatic variant so the new 
 S -
 Cross  is being also offered 
 with  an automatic transmission, he added.
 
 MSI Executive Director (Sales and Marketing) Shashank Srivastava said the 
 petrol  
 S -
 Cross  would help the company 
 in  increasing its market share 
 in  the utility vehicle segment.
 
 The model would be retailed through MSI's Nexa network which completed five years 
 in  July, MSI said.
 
 The new 
 S -
 Cross  comes 
 with  various features like rain sensing wipers, auto headlamps and reverse parking sensors and camera, it added.
 
 The manual trims of the model come 
 with  a fuel efficiency of 18.55 km per litre while the automatic trims return 18.43 km per litre, the automaker said.
 
 Other features of the vehicle include an infotainment system 
 with  smartphone connectivity and ultra-modern navigation system, it added.
 
 
 S -
 Cross  made its debut 
 with  Fiat sourced 1.6 litre diesel engine 
 in  August 2015.
 
 MSI later offered it 
 with  a 1.3 litre diesel powertrain.
 
 The model, however, got discontinued 
 in  February this year as the company opted out of diesel segment 
 with  the coming of BSVI emission norms.
 
 MSI has so far sold around 1.25 
 lakh  units of the vehicle. 
 
 
 ",,Economic_Times,2020-08-05
https://www.moneycontrol.com/news/business/covid-19-impact-rise-in-number-of-first-time-buyers-additional-purchase-says-maruti-suzuki-5633071.html,"COVID-19 impact: Rise in number of first-time buyers, additional purchase, says Maruti Suzuki","The percentage of first-time buyers and additional car buying have increased in the midst of the COVID-19 pandemic as customers prefer personal mobility over public transport, according to a senior official of  Maruti Suzuki India . The company also believes that while vehicle sales have improved in July, the outlook for festive season will depend on how the health crisis pans out, and the long-term vehicle demand will also depend a lot on the fundamentals of the economy. ""First-time car buying is up and replacement buying is down, which means exchange is down. However, additional car buying is also up because of the functionality requirement,"" Maruti Suzuki India Ltd Executive Director (Sales and Marketing) Shashank Srivastava told PTI. Explaining reasons behind the development, he said, ""That means people are preferring personal transport over public transport. At the same time their income levels are also probably going to be suppressed for sometime. Therefore, the trend is towards what we call 'telescoping of demand downwards', that is logical and intuitive. It is also reflecting in the data which we have so far."" The company had witnessed the share of first-time buyers going up by 5.5 per cent to around 51-53 per cent in the first quarter of this fiscal as compared to the fourth quarter of 2019-20. MSI has also seen enquiry levels reach 85-90 per cent of pre-COVID levels with higher share in mini and compact segments at around 65 per cent against around 55 per cent earlier. In July, sales of MSI's mini segment cars comprising Alto and S-Presso grew by 49.1 per cent at 17,258 units as against 11,577 units in the same month last year but that of compact segment consisting of models like WagonR, Swift, Celerio, Ignis, Baleno and Dzire was down 10.4 per cent at 51,529 units as against 57,512 units in the year-ago month. The company's overall domestic passenger vehicle sales in July grew by 1.3 per cent at 97,768 units as compared to 96,478 units in July 2019. When asked if July sales data indicate recovery in the automobile market, Srivastava said, ""There is relief and optimism based on July numbers...It does indicate restoration of normalcy in terms of production, supply chain and that is the defining characteristic of July (sales)."" Srivastava, however, cautioned that the July numbers were over a low base of last year ""which is way off the high levels we have seen in the past"". ""Going forward we have to carefully watch. Long-term demand will depend on the fundamentals of the economy. Also, it will depend on which way this 'Covid sentiment' moves, that is a very uncertain thing. We have to also closely watch the local lockdown because it does disrupt the momentum of retails at both the dealer end as well as the consumer end,"" he said. The localised lockdowns have also had an impact on the functioning of the company's retail outlets, he added. ""We have 3,080 outlets, out of which at one point of time we had more than 2,800 functioning. Then local lockdown started and it keeps on varying because at different places sometime lockdown is for one week, sometimes for five days,"" he said, adding at present the total number of the company's outlets that are open is varying between 81-91 per cent of total outlets. On festive season outlook, he said, ""Since it is a discretionary purchase it will depend a lot on how sentiments are. In festival times car buying generally increases because consumers have a bigger intention or inclination to spend money but sentiment this time is little unprecedented."" ",,Moneycontrol,2020-08-02
https://www.moneycontrol.com/news/photos/technology/auto/in-pics-maruti-suzuki-s-cross-petrol-launched-at-rs-8-39-lakh-5649901.html,In pics | Here's a look at the new Maruti Suzuki S-Cross Petrol launched at Rs 8.39 lakh,"Maruti Suzuki has finally launched the S-Cross petrol through a virtual event. The launch of the BS-VI compliant car was delayed quite a few times already because of the coronavirus pandemic and lockdown restrictions. (Image source: Maruti Suzuki) In terms of design, the car doesn’t change. It still gets the same muscular design that it had when it first debuted back in 2017. (Image source: Maruti Suzuki) Feature-wise, however, the S-Cross gets the new updated Smartplay Studio touchscreen infotainment system along with Apple CarPlay and Android Auto connectivity. (Image source: Maruti Suzuki) On the powertrain front, the S-Cross gets the new K15B 1.5-litre petrol engine that also does duty on the Vitara Brezza, Ciaz, Ertiga and XL6. The engine is capable of producing 105 PS and 138 Nm. (Image source: Maruti Suzuki) Transmission duties on the S-Cross include both a 5-speed manual and a 4-speed automatic. In addition to this, Maruti Suzuki has also included mild-hybrid tech on the automatic variants. (Image source: Maruti Suzuki) The crossover is still available in four trim levels along with five paint options – Nexa Blue, Caffeine Brown, Granite Grey, Pearl Arctic White and Premium Silver. (Image source: Maruti Suzuki) The Maruti Suzuki S-Cross is available at a starting price of Rs 8.39 lakh and goes up to Rs 12.39 lakh (ex-showroom). Bookings for the car have already begun and can be made at either a dealership or the Nexa website for a token amount of Rs 11,000. (Image source: Maruti Suzuki) ",,Moneycontrol,2020-08-06
https://www.businessinsider.in/business/corporates/news/tech-mahindra-wants-25-30-of-its-employees-working-from-home-permanently-by-june-2021/articleshow/77346959.cms,INTERVIEW: Tech Mahindra wants 25-30% of its employees working from home permanently by June 2021 — CFO explains how they got to that number,"Tech Mahindra has plans for 25% to 30% of its workforce to be permanently working from home within the next four quarters — by March or June 2021. Tech Mahindra CFO Manoj Bhat told Business Insider that this will mean a change in policies, facilities and even bring about a new model to attract talent.  He also explained the rationale behind deciding upon one-third workforce being moved to WFH.  Check out the latest news and updates at Business Insider. Even as companies grapple to align their business operations with the ‘new normal’ post this pandemic, many companies are already making remote work a permanent part of their day-to-day operations — and this list now includes Tech Mahindra.  Tech Mahindra CFO Manoj Bhat told Business Insider that at least 25% to 30% of the company’s employees will be permanently working from home even after the lockdown lifts. “This will mean change in policies, change in our facilities, creating a new model to attract talent — all of those changes will come in,” he said.     And, Tech Mahindra plans to hit that number within the next four quarters. “Maybe by March or June next year,” added Bhat.  Advertisement Among the top tier IT companies in India, Infosys continues to mull over whether work from home is here to stay. Tata Consultancy Services (TCS), on the other hand, announced its own plans to make work from a home a permanent part of its operating model last quarter with the 25/25 model. HCL Technologies too has a 50/50 long-term vision for work from home but it's not set in stone yet.             Also Read Infosys is still on the fence when it comes to making work from home a permanent change Why one-third of the workforce? “We did an analysis of what kind of work streams are involved, where are the areas where it is more amenable to work from over a long period of time without any potential risks,” explained Bhat on how Tech Mahindra arrived at its range of 25% of 30% of its employees permanently working from home.  He added that it will also be a mix of working from home and coming into the office for employees. “We have picked up that continuously working from home, there is an element of becoming distant and not connected,” he said.  Advertisement Company Current WFH ratio Future plans Headcount TCS 99% 25% WFH and spend 25% time in office 4,43,676 Infosys 95% N/A 2,39,233 HCL Tech 96% 50% WFH 50% of the time 1,50,287 Tech Mahindra 95% 25-30% WFH 1,23,416 Wipro 95% N/A 1,81,804 TCS’ new 25/25 model proposes that only 25% of the employees will be in the office and any one employee will only spend 25% of their time in office. India’s biggest IT company plans to have all the kinks worked out in the next five years.             Also Read TCS CEO says the business model is 20 years old — hinting that it may be time to go employee-lite HCL Tech’s plan is to have 50% of its employees work from home and only 50% in the office over the next 12-18 months and reassess from there. Advertisement        Also Read HCL Tech follows TCS and Infosys' lead — says 50% of its employees will work from home even after the lockdown is lifted     The government has already extended the connectivity norms to allow IT and BPO company employees to continue working from home till the end of the year.  SEE ALSO: Indian government extends work from home norms for IT and BPO companies till the end of the year Infosys is still on the fence when it comes to making work from home a permanent change Twitter just told employees they can work from home permanently ",Corporates News & Articles,Business_Insider,2020-08-04
https://www.businessinsider.in/business/corporates/news/tech-mahindra-cfo-says-lateral-hiring-will-take-time-and-only-after-utilisation-improves-to-pre-covid-levels/articleshow/77440879.cms,INTERVIEW: Tech Mahindra CFO says lateral hiring will take time — and only after utilisation improves to pre-COVID levels,"
  Tech Mahindra  will open up  lateral hiring , but only after it brings its utilisation levels back up to pre-COVID levels.  
  Tech Mahindra CFO  told Business Insider that the company does plan on bringing new people on board based on demand. 
  It also plans to reduce subcontractor costs by substituting them with its own employees. 
  Check out the latest news and updates on  Business Insider.  
 Most Indian IT companies have plans to open lateral hiring over the next three months, and so does Tech Mahindra, but not before it brings its utilisation levels back up. 
 
  
 Tech Mahindra's utilisation levels over the last five quarters Company filings/BI India 
 Between April to June, the company’s utilisation — which measures the performance of employees — was down by 1%. “The first focus would be to bring that up and make it back to our levels, where we were a couple of quarters back,” Tech Mahindra’s CFO Manoj Bhat told Business Insider in an interview. 
     
  
 Also Read Hiring at Infosys and Tech Mahindra is down at least 40% in line with the trend in top five IT firms⁠— and it's not just because of COVID-19 
 Advertisement Tech Mahindra isn’t the only company dealing with a utilisation problem. Infosys saw an even bigger dip of 2.3% in the last three months. Analysts believe that more offshoring of deals will help the numbers come back up in the coming quarters. 
 
     Once utilisation jumps back up, Tech Mahindra plans to open up the doors to lateral hiring. Much of it will demand and which sectors it’s coming from. “I don’t think we’ll be hiring in advance,” explained Bhat. 
 
 
 Employee substitution Aside from utilisation taking a hit, Tech Mahindra’s subcontracting costs were also higher between April to June. According to CFO Bhat, the sudden uptake is only due to the company’s latest acquisitions — Cerium and Zen3.
 
 Advertisement “In the longer run, subcontractor substitution by employees is what we’re thinking about,” said Bhat. 
 
 The company may not be using its employees most efficiently, but its attrition rate has continued to improve. It settled at around 17% in the first quarter, which is 2% lower than the previous quarter.
 
     
 SEE ALSO: INTERVIEW: Tech Mahindra wants 25-30% of its employees working from home permanently by June 2021 — CFO explains how they got to that number Banks are spending a lot on tech but the money is not going to Indian IT biggies yet 
 Hiring at Infosys and Tech Mahindra is down at least 40% in line with the trend in top five IT firms⁠— and it's not just because of COVID-19 
 
 ",Corporates News,Business_Insider,2020-08-10
